client_id,age,anciennete_mois,conso_data_go,minutes_appel,nb_sms,facture_mensuelle,nb_reclamations,churn
662,49,67,39.2,694,147,79000,0,0
663,35,87,9.2,385,69,25400,3,0
664,61,13,4.9,55,40,13500,0,0
665,60,33,4.9,104,23,8600,0,0
666,68,47,2.2,101,21,5700,2,0
667,69,65,21.8,188,42,37500,3,0
668,58,95,5.9,120,44,9000,3,0
669,46,65,27.9,168,37,48900,6,1
670,36,61,4.6,516,117,23700,3,1
671,59,49,26.0,716,198,60500,1,1
672,44,40,4.0,127,19,5900,1,0
673,51,17,6.7,81,25,13200,3,1
674,25,9,29.3,197,69,51900,2,1
675,24,30,30.2,85,72,46600,1,0
676,55,20,29.2,138,62,48800,3,1
677,63,90,25.1,197,82,44500,2,0
678,36,64,3.2,547,121,20500,0,0
679,41,55,3.2,102,45,9800,0,0
680,35,85,5.8,68,39,10100,1,0
681,42,62,22.3,110,40,35900,0,0
682,37,13,3.3,89,21,7300,0,0
683,32,89,8.0,487,89,21900,1,0
684,42,33,30.6,161,77,51000,1,0
685,47,14,38.1,464,129,70400,1,0
686,43,14,4.5,467,105,18100,2,0
687,52,42,5.3,142,18,11300,5,1
688,29,64,2.2,73,15,4700,3,0
689,34,23,6.2,531,76,23400,0,0
690,20,42,34.9,130,53,56600,2,0
691,66,64,6.4,78,46,10700,1,0
692,31,47,5.1,507,110,24600,3,1
693,50,78,20.6,112,91,35300,1,0
694,65,59,8.0,467,145,25800,3,0
695,39,38,9.2,554,145,28100,0,0
696,43,15,40.1,694,104,78600,0,1
697,66,70,4.8,331,121,17200,0,0
698,66,35,59.0,432,99,101900,0,0
699,61,60,7.3,94,12,11700,0,0
700,33,63,6.7,103,14,15700,0,0
701,28,88,6.7,89,25,10800,0,0
702,46,93,39.2,677,98,80300,0,0
703,41,32,6.2,146,38,11600,2,1
704,41,9,20.1,193,65,34500,1,0
705,26,51,23.3,85,46,36400,4,0
706,69,88,7.9,553,125,28100,3,0
707,69,92,28.0,107,46,45700,2,0
708,33,65,6.5,121,34,16000,0,0
709,27,43,27.0,195,83,46200,1,1
710,46,64,2.4,107,26,9000,1,0
711,25,13,4.4,142,45,9500,2,0
712,54,17,8.5,398,115,24000,1,0
713,63,44,4.6,65,43,6800,0,0
714,43,90,42.1,506,93,81900,0,0
715,60,3,23.8,114,52,39200,0,0
716,41,56,3.5,89,31,6700,0,0
717,39,15,9.8,349,134,24300,1,0
718,56,83,6.7,140,29,14000,2,0
719,44,66,7.7,54,47,12200,2,0
720,53,52,38.7,598,125,73000,1,0
721,36,46,6.0,92,17,11600,1,0
722,43,5,7.0,525,135,21500,1,0
723,62,81,5.4,94,34,7900,3,0
724,43,20,25.3,143,59,43800,2,1
725,68,7,8.3,527,141,27800,3,1
726,64,81,5.9,139,17,12700,1,0
727,33,29,6.8,114,43,11500,3,1
728,30,43,16.0,150,53,29700,4,1
729,69,73,29.1,168,78,50500,6,1
730,37,68,2.9,106,19,8400,0,0
731,65,40,29.6,94,71,50400,1,0
732,35,67,50.6,500,111,89900,1,0
733,40,92,4.8,110,48,11400,0,0
734,61,14,3.2,556,68,19600,3,0
735,52,15,7.4,82,18,12300,0,0
736,63,44,15.9,169,51,28800,4,1
737,44,54,26.8,180,99,47300,3,1
738,57,77,18.4,99,65,29600,2,0
739,63,33,8.0,571,102,26400,1,0
740,26,8,4.9,449,123,21400,2,1
741,46,14,10.0,449,74,26700,0,0
742,58,15,3.9,468,119,20100,4,1
743,43,19,56.9,583,191,100400,1,1
744,60,63,5.9,129,26,12300,0,0
745,19,68,3.7,413,141,16700,1,0
746,58,43,16.8,126,33,28500,0,0
747,62,80,2.2,87,37,4500,0,0
748,24,69,7.1,94,38,16100,1,0
749,66,31,8.4,579,55,28000,1,1
750,48,80,8.9,417,56,23700,0,0
751,69,24,5.3,62,20,12400,1,0
752,43,55,33.5,186,83,54100,2,1
753,54,22,5.7,98,38,10400,3,1
754,32,18,22.0,124,85,38400,2,1
755,37,6,16.1,174,52,29700,1,0
756,34,9,3.3,586,85,21100,4,1
757,40,12,6.7,116,10,14000,2,1
758,55,46,3.7,84,15,8300,2,0
759,31,80,15.2,150,98,26100,1,0
760,29,18,5.5,543,148,26300,3,1
761,24,23,8.3,309,99,23900,0,0
762,44,16,32.3,149,33,54500,2,1
763,50,51,33.4,171,40,53300,1,1
764,24,23,8.2,444,98,23400,1,1
765,51,24,45.1,668,80,87700,0,0
766,33,32,34.8,189,52,56300,2,1
767,32,54,58.6,610,118,103800,1,0
768,52,86,4.0,121,24,9100,5,1
769,50,67,3.5,63,50,6700,0,0
770,64,85,7.2,128,18,14500,2,0
771,60,52,3.1,454,128,13300,2,0
772,36,73,54.8,496,150,94700,0,0
773,34,15,18.5,183,94,29500,1,0
774,19,7,6.9,399,148,21600,4,1
775,35,12,2.5,65,11,6400,0,0
776,43,57,17.6,82,32,27400,2,0
777,21,13,21.0,124,35,35400,1,0
778,44,75,23.1,123,83,39500,0,0
779,60,6,2.6,57,30,7000,3,1
780,65,86,8.8,448,104,25600,2,0
781,40,49,9.3,443,136,27000,5,1
782,49,62,4.6,312,69,18300,1,0
783,64,45,9.0,430,51,24800,4,0
784,44,72,34.9,95,79,57300,1,0
785,49,39,33.3,602,83,65400,1,1
786,69,59,27.7,166,98,45400,2,1
787,36,77,33.3,669,96,67300,1,0
788,63,56,29.2,86,83,50900,4,1
789,66,27,3.1,505,145,14500,3,1
790,58,87,6.8,63,17,12800,2,0
791,44,10,2.9,79,48,5000,2,1
792,26,95,32.5,724,172,66500,0,0
793,23,26,34.8,173,37,54400,4,1
794,49,16,7.4,65,29,13300,1,0
795,36,4,9.4,477,81,27500,4,1
796,41,34,25.1,551,174,52000,0,0
797,43,26,6.7,404,135,24400,3,1
798,20,81,52.4,575,163,91200,1,0
799,49,73,44.7,788,189,90400,0,0
800,30,68,27.7,91,91,43600,2,0
801,36,55,7.4,62,24,12600,0,0
802,63,32,3.5,63,21,7700,4,1
803,66,50,6.3,64,46,11500,2,0
804,18,87,3.1,451,54,15600,4,1
805,42,8,51.8,547,177,89700,0,0
806,65,37,7.6,82,45,13300,0,0
807,35,11,5.5,591,127,24100,5,1
808,22,19,8.1,419,70,18300,3,1
809,28,6,6.3,447,108,22300,2,1
810,38,41,2.2,81,44,8500,2,0
811,65,44,3.2,88,14,4300,1,0
812,22,1,3.9,345,67,17500,2,0
813,47,92,6.7,504,59,22000,1,0
814,63,38,30.1,191,92,50900,1,0
815,64,77,2.8,80,41,5100,0,0
816,43,86,3.2,121,26,4300,0,0
817,35,74,56.7,793,107,102500,0,0
818,49,73,9.8,437,146,30300,2,0
819,36,8,47.7,781,106,90400,1,1
820,32,49,4.8,370,66,21100,4,1
821,57,37,25.5,172,75,41600,0,0
822,21,76,6.5,591,133,25200,4,1
823,47,32,3.0,71,31,7900,1,0
824,27,27,8.5,384,72,20900,3,1
825,38,9,4.3,90,28,10800,1,0
826,43,57,18.6,127,72,33700,0,0
827,42,2,29.8,570,130,62800,0,0
828,63,33,30.2,162,66,50000,1,0
829,18,58,53.0,797,149,101700,2,1
830,50,41,30.5,149,36,47900,4,1
831,47,36,6.8,109,33,16400,5,1
832,53,90,6.9,54,31,14000,0,0
833,60,59,2.3,147,29,6500,1,0
834,38,14,25.3,190,95,47100,0,0
835,51,69,7.8,342,99,19900,2,1
836,25,62,2.1,119,38,8100,1,0
837,47,80,21.8,144,92,39200,0,0
838,25,55,38.3,742,88,78500,1,0
839,59,31,32.2,110,96,49500,4,1
840,26,65,34.2,445,108,60900,1,1
841,43,48,3.7,390,135,16700,4,1
842,33,33,25.0,197,72,43700,0,0
843,60,88,8.7,498,62,27700,0,0
844,65,12,2.5,112,38,6700,1,0
845,37,47,20.1,168,61,29200,3,1
846,64,75,8.1,339,136,20200,5,1
847,28,80,3.9,70,49,8300,3,1
848,36,68,3.6,82,31,3900,0,0
849,66,30,8.0,56,32,13200,2,0
850,64,15,3.6,52,13,11800,0,1
851,20,14,4.7,147,37,10900,2,0
852,44,25,3.4,417,105,15100,0,0
853,28,46,21.9,131,50,38000,2,0
854,31,5,22.6,157,35,36000,4,1
855,39,68,6.4,90,30,11500,3,1
856,61,7,7.4,94,45,14000,0,0
857,45,87,15.7,185,85,25100,2,0
858,63,70,10.0,565,64,31000,2,0
859,55,14,2.6,110,23,6900,2,1
860,46,76,32.5,109,39,51900,0,0
861,48,27,9.0,513,55,26000,2,0
862,24,78,50.3,623,131,93700,0,0
863,50,67,6.5,91,44,12200,2,0
864,44,35,25.1,188,99,41000,4,0
865,68,84,22.1,171,85,38800,1,0
866,52,32,2.2,112,26,6600,2,0
867,29,22,7.2,428,99,20300,1,0
868,46,15,53.6,576,115,95300,1,0
869,54,60,4.7,139,44,14100,0,0
870,44,90,15.1,169,59,25500,1,0
871,64,85,6.0,96,46,12000,2,0
872,44,37,19.2,118,81,32800,1,0
873,69,27,57.2,629,84,100100,0,0
874,39,47,20.7,102,48,31200,1,0
875,37,74,5.9,114,38,13300,1,0
876,67,43,6.5,122,41,13200,7,1
877,30,12,9.3,416,81,24000,7,1
878,42,13,51.8,722,108,96000,0,1
879,43,76,32.6,174,92,52400,2,0
880,53,32,15.9,116,71,32100,1,0
881,56,91,8.3,466,59,24600,2,0
882,41,75,5.1,55,20,7500,2,0
883,28,24,40.8,483,172,73700,0,0
884,57,27,20.8,159,72,36600,3,0
885,58,69,2.4,84,46,3600,0,0
886,28,51,3.0,599,106,18900,2,0
887,39,11,6.1,105,35,11400,0,0
888,21,1,2.8,91,38,4400,0,0
889,25,40,6.4,141,45,12400,1,0
890,66,46,3.4,426,51,18100,4,1
891,52,56,5.2,77,21,9700,2,0
892,22,33,29.3,147,31,47500,1,0
893,69,72,4.0,58,44,7500,2,0
894,40,23,32.4,159,81,56300,1,0
895,69,59,7.9,60,33,11500,0,0
896,47,62,4.8,391,100,15700,1,0
897,20,1,26.7,793,89,59500,0,0
898,53,88,2.8,92,23,4300,1,0
899,56,73,19.0,168,31,34600,1,0
900,56,10,21.0,104,56,36300,3,1
901,31,15,9.8,445,121,25700,0,0
902,37,68,7.7,120,29,15200,1,0
903,41,82,5.5,442,86,20900,1,0
904,25,69,7.8,536,121,26300,7,1
905,32,87,7.9,344,115,18200,1,0
906,48,41,15.3,120,98,30000,5,1
907,46,7,7.5,437,51,21100,1,1
908,67,17,24.4,180,45,39100,2,1
909,62,24,3.1,144,29,2700,1,0
910,67,70,2.7,139,25,10900,1,0
911,63,78,26.2,170,89,44500,0,0
912,25,69,34.6,116,89,54700,2,0
913,59,35,4.0,576,131,22800,0,0
914,23,27,6.0,347,70,16100,2,0
915,46,3,2.1,131,29,7900,3,0
916,49,94,20.9,96,57,35200,1,0
917,44,18,9.0,426,90,24100,3,0
918,36,2,27.7,120,76,43900,4,1
919,44,3,3.9,56,37,6100,0,0
920,49,24,30.2,716,137,63200,1,1
921,26,57,32.6,185,40,56300,1,0
922,57,5,7.5,76,23,15900,1,0
923,31,29,23.9,160,74,42100,6,1
924,68,49,6.5,143,38,11400,1,1
925,27,57,5.8,127,31,12000,4,1
926,58,78,6.8,414,128,19900,3,0
927,39,63,6.3,343,80,18600,0,0
928,66,28,16.5,100,66,28200,3,0
929,29,57,2.3,50,41,7400,1,0
930,28,20,20.2,152,61,36400,1,0
931,34,40,22.4,154,53,39100,0,0
932,44,47,24.0,114,91,39100,2,1
933,44,50,2.0,123,50,10300,1,0
934,44,80,7.1,501,76,23000,5,1
935,56,36,2.3,125,37,7400,2,1
936,26,29,3.5,86,29,8000,0,0
937,31,56,7.4,398,97,20700,4,1
938,54,80,8.5,460,148,26600,5,1
939,64,57,7.4,55,39,13800,1,0
940,58,10,3.6,113,42,6700,3,1
941,28,37,32.4,102,47,52800,2,0
942,23,89,28.0,671,135,63300,1,0
943,27,83,3.4,92,31,8500,0,0
944,56,84,22.8,104,90,36700,0,0
945,19,94,3.1,98,35,11100,1,0
946,67,21,4.7,482,149,22100,0,0
947,30,45,16.6,104,70,29900,4,1
948,25,27,15.1,116,62,27500,1,0
949,54,49,8.1,419,79,23200,1,1
950,41,56,20.8,118,78,32600,1,0
951,49,60,3.5,135,20,7900,0,0
952,29,2,21.0,90,88,34000,4,1
953,26,60,57.9,471,92,99400,0,0
954,48,17,7.7,335,77,20700,0,0
955,58,64,25.9,111,87,43700,0,0
956,31,37,8.3,484,59,25400,3,1
957,43,95,4.1,61,12,5900,2,0
958,29,41,20.4,189,51,34400,1,0
959,20,19,35.1,503,143,66600,1,1
960,27,31,6.8,66,32,10000,0,0
961,42,12,56.1,552,95,95900,0,1
962,45,47,9.9,585,138,29100,4,1
963,60,67,8.0,328,110,20100,0,0
964,31,64,26.1,97,54,46100,5,1
965,49,52,4.2,148,21,8400,2,0
966,52,95,4.2,141,12,9500,0,0
967,35,81,5.9,504,59,22100,0,0
968,67,82,15.2,135,42,27700,4,0
969,19,27,5.1,477,53,21000,1,0
970,54,62,5.7,124,49,13100,0,0
971,44,88,5.2,449,58,19500,3,0
972,51,67,57.1,438,118,98300,0,0
973,29,72,6.2,435,136,19900,1,0
974,32,50,3.5,95,23,11800,1,0
975,40,49,6.3,92,18,13300,0,0
976,29,83,5.4,61,49,8500,0,0
977,44,31,6.8,65,38,12200,1,0
978,23,80,4.6,541,80,21400,2,0
979,35,82,28.2,100,39,45200,0,0
980,54,25,5.1,323,63,15900,0,0
981,32,58,6.7,96,48,12300,0,0
982,41,5,5.1,73,39,6900,2,0
983,41,17,37.0,770,171,71600,0,0
984,18,32,36.0,527,142,67000,0,1
985,56,17,5.5,120,44,13200,1,0
986,21,42,5.9,550,106,23500,3,0
987,64,9,20.7,154,99,37500,3,1
988,37,64,4.7,130,50,6800,1,0
989,39,56,9.0,568,100,28300,4,1
990,30,22,2.0,100,28,7100,1,0
991,28,41,30.6,111,36,47200,2,1
992,36,34,33.7,621,150,66100,0,0
993,52,64,8.2,525,116,25600,3,1
994,69,65,7.2,131,33,13800,0,0
995,21,13,6.2,513,144,23400,0,0
996,26,81,3.0,76,15,4100,0,0
997,61,19,40.0,642,119,73900,2,0
998,55,53,23.1,132,53,38600,2,0
999,56,44,8.8,456,83,24000,2,0
1000,36,3,6.3,88,46,11400,3,1
1001,53,52,3.6,80,31,10900,0,0
1002,55,56,24.4,95,79,38700,2,0
1003,18,74,22.1,175,53,36700,2,0
1004,32,21,4.0,531,113,17200,0,0
1005,51,5,4.4,123,17,11100,0,0
1006,52,86,29.7,160,91,48900,1,0
1007,44,91,4.2,93,41,3900,2,0
1008,39,46,21.6,96,78,33900,0,0
1009,27,37,53.8,629,99,97800,1,1
1010,69,73,2.4,52,24,2800,0,0
1011,57,72,5.0,347,58,20700,0,0
1012,23,94,3.0,139,11,10200,0,0
1013,52,73,49.4,624,158,90500,0,0
1014,28,68,24.5,127,54,40500,0,0
1015,61,26,4.1,134,12,9600,2,0
1016,27,53,6.2,512,135,22400,3,0
1017,61,16,35.0,461,171,69000,0,0
1018,58,72,6.6,122,22,14100,2,0
1019,27,85,8.0,79,44,11700,4,0
1020,67,61,5.7,71,17,13400,0,0
1021,68,74,20.2,128,81,32800,2,1
1022,68,78,31.3,526,90,61400,1,0
1023,41,28,48.5,643,112,90600,0,0
1024,47,55,7.7,53,22,15300,2,0
1025,43,16,3.2,119,34,6200,0,0
1026,62,73,32.2,131,84,51400,1,0
1027,27,78,17.5,153,58,28900,4,0
1028,61,50,5.1,57,20,8500,1,0
1029,58,95,5.3,319,65,18600,1,0
1030,61,25,32.1,494,198,58400,0,0
1031,56,79,3.6,73,12,6000,1,0
1032,56,85,4.6,103,27,8400,3,0
1033,18,63,7.7,389,132,22400,7,1
1034,68,48,3.9,103,37,5300,0,0
1035,69,77,6.0,70,20,12800,0,0
1036,20,27,5.7,75,35,11300,1,0
1037,21,49,7.8,530,51,25400,3,1
1038,57,10,6.5,65,50,15200,1,0
1039,42,23,5.5,123,47,17300,0,0
1040,68,75,8.0,314,58,20300,2,0
1041,25,65,4.3,357,100,15100,0,0
1042,55,8,4.0,596,84,19700,2,0
1043,26,16,32.5,146,90,48800,1,1
1044,46,91,52.4,729,177,98700,0,0
1045,63,15,2.4,123,15,8400,2,0
1046,62,6,21.0,195,57,34900,3,0
1047,49,59,16.5,108,92,28400,2,0
1048,32,29,24.4,177,43,42800,2,1
1049,60,75,5.2,104,16,8200,0,0
1050,68,55,5.9,60,19,9300,0,0
1051,56,57,44.8,422,140,79200,1,0
1052,26,51,4.1,129,46,9200,2,0
1053,55,55,22.8,172,96,40300,5,1
1054,50,71,28.3,790,181,66100,0,0
1055,29,16,2.6,138,14,8100,1,0
1056,60,8,31.8,81,84,46900,0,0
1057,34,64,15.1,147,82,28300,3,0
1058,55,6,2.6,62,37,4800,0,0
1059,49,8,7.5,120,17,11900,1,0
1060,47,48,6.5,497,75,21800,1,0
1061,41,82,34.7,123,84,53400,4,1
1062,59,19,4.6,118,14,10200,2,0
1063,57,32,5.8,55,26,8200,1,0
1064,35,3,6.4,347,141,21000,2,0
1065,43,24,3.6,494,117,22100,1,0
1066,34,46,24.6,190,64,42500,1,0
1067,49,94,5.0,62,16,10400,2,0
1068,54,58,4.1,426,61,20200,5,1
1069,56,31,6.1,132,47,15900,0,0
1070,41,72,3.4,464,73,15300,2,1
1071,54,25,3.0,78,31,7100,2,0
1072,42,91,46.9,777,142,92200,0,0
1073,34,41,4.0,445,140,19900,1,0
1074,24,10,17.9,172,97,31800,2,0
1075,52,26,16.2,191,76,28000,1,0
1076,34,21,25.9,194,36,45700,2,0
1077,59,77,4.5,589,92,19500,3,0
1078,36,44,20.7,103,31,30500,3,1
1079,46,16,3.6,521,86,17200,2,0
1080,52,22,4.2,101,25,8000,3,0
1081,51,1,21.1,142,31,35700,3,1
1082,56,63,3.8,505,92,19600,4,1
1083,24,20,28.2,83,65,46200,1,0
1084,27,30,37.0,573,83,73300,1,0
1085,31,63,20.5,114,54,36200,0,0
1086,39,11,7.3,63,20,10900,0,1
1087,21,1,29.2,672,167,62600,2,0
1088,65,4,27.4,152,95,45600,5,1
1089,52,48,19.2,133,67,30300,1,0
1090,68,33,6.6,320,100,20400,0,0
1091,29,12,57.7,681,144,103900,0,0
1092,22,59,3.5,143,38,6200,1,0
1093,39,68,55.9,489,120,97900,1,0
1094,66,73,21.1,121,59,36100,2,0
1095,47,28,26.3,143,82,44600,6,1
1096,39,41,2.5,75,17,8000,0,0
1097,22,79,53.0,548,168,93300,1,0
1098,24,56,53.6,794,114,100400,0,0
1099,27,79,30.3,198,99,50000,2,0
1100,59,84,5.0,147,39,14700,2,0
1101,33,68,58.2,627,97,103700,0,0
1102,68,60,3.5,148,44,9000,1,0
1103,51,11,6.5,85,16,11000,5,1
1104,33,30,31.0,189,91,53900,1,0
1105,46,10,25.9,122,64,41700,4,1
1106,18,6,2.4,98,11,5100,1,1
1107,55,90,6.0,89,26,15700,1,0
1108,35,90,4.7,116,23,10300,2,0
1109,20,5,7.3,121,18,14700,1,0
1110,28,10,7.7,111,42,13900,0,0
1111,47,13,2.7,60,19,3300,5,1
1112,21,89,6.1,131,21,12600,1,0
1113,36,79,30.0,192,32,50200,1,0
1114,26,63,6.2,114,49,15100,1,0
1115,18,56,3.2,583,119,20600,2,0
1116,66,48,29.9,152,87,51600,2,1
1117,29,19,2.8,69,38,3400,2,0
1118,31,59,9.2,443,91,25900,3,0
1119,46,29,7.4,378,82,26600,3,1
1120,33,59,16.2,138,100,27200,5,1
1121,67,77,5.0,117,47,13500,2,0
1122,47,34,7.3,582,104,27300,3,1
1123,27,86,6.8,390,66,20500,2,0
1124,31,27,42.7,714,197,85700,1,0
1125,62,70,4.0,468,144,16600,2,0
1126,65,89,25.0,102,81,42500,1,0
1127,69,74,5.4,67,41,11700,4,1
1128,19,54,2.6,68,12,7300,2,0
1129,47,90,3.4,79,15,8400,1,0
1130,33,64,8.2,372,81,23500,4,1
1131,65,79,25.9,127,48,39400,1,0
1132,62,53,4.0,144,15,9300,1,0
1133,48,56,2.4,84,39,8100,1,0
1134,31,33,3.9,52,15,8500,3,0
1135,61,10,8.2,514,124,25300,1,0
1136,27,13,3.8,102,12,7800,4,1
1137,18,57,7.6,102,30,14600,4,1
1138,49,79,19.9,184,41,33500,3,0
1139,55,15,3.0,147,33,8700,2,0
1140,57,59,6.2,506,96,22800,5,1
1141,50,80,34.0,194,51,56100,0,0
1142,46,84,34.1,168,34,57700,5,1
1143,37,27,37.0,524,130,66300,1,0
1144,67,48,4.1,530,135,19700,1,0
1145,55,18,4.4,107,36,12400,3,0
1146,30,47,3.4,60,13,6900,1,0
1147,20,95,34.4,161,81,57200,4,1
1148,56,34,7.9,145,41,16300,0,0
1149,43,83,7.8,425,97,20700,1,0
1150,39,64,8.3,485,139,26300,3,0
1151,54,91,6.3,64,22,11400,0,0
1152,52,75,50.4,763,176,96300,0,0
1153,39,20,34.0,164,84,56200,1,0
1154,67,91,6.1,135,41,11400,1,0
1155,55,74,7.1,366,95,24200,2,0
1156,55,51,5.1,317,113,13300,2,0
1157,30,31,7.6,381,108,18200,0,0
1158,43,39,57.3,737,162,106100,0,0
1159,25,55,31.2,552,161,59900,1,0
1160,31,7,34.8,93,32,57900,3,0
1161,21,80,17.6,103,58,27500,1,0
1162,38,48,5.5,96,39,12700,5,1
1163,29,84,31.9,101,76,48400,4,1
1164,22,60,7.8,120,31,13500,0,0
1165,37,74,3.5,105,24,10700,0,0
1166,31,2,6.0,370,76,21700,4,1
1167,44,85,3.7,137,35,6700,1,0
1168,55,85,2.5,134,17,3800,1,0
1169,67,49,8.5,355,81,25100,3,0
1170,56,88,21.7,138,32,35400,2,0
1171,53,10,28.0,102,69,45800,2,1
1172,34,67,3.8,374,94,16700,1,0
1173,66,81,3.0,78,40,8600,0,0
1174,30,41,7.2,84,34,13600,0,0
1175,61,13,30.1,193,85,51700,2,1
1176,59,93,7.2,83,47,11900,2,0
1177,30,21,8.7,540,58,24300,4,0
1178,31,13,39.3,501,108,70300,0,0
1179,31,41,9.6,549,109,29100,0,0
1180,24,25,38.9,620,100,76500,0,0
1181,68,7,3.7,58,49,4800,2,0
1182,55,90,20.2,161,63,32900,2,0
1183,48,65,47.5,664,175,89900,1,0
1184,19,36,6.6,590,58,25300,1,0
1185,25,8,21.6,122,60,37500,2,0
1186,59,90,5.2,384,82,17600,0,0
1187,34,52,3.8,66,23,8500,1,0
1188,33,19,2.8,122,49,5800,0,0
1189,28,2,7.3,76,38,9400,2,1
1190,67,64,43.3,647,87,86100,0,0
1191,46,46,7.6,53,33,11300,1,0
1192,41,60,38.2,631,107,73100,1,1
1193,53,45,2.2,83,40,8600,1,0
1194,30,46,6.6,361,88,23200,1,0
1195,43,83,31.4,162,92,54500,0,0
1196,57,90,3.1,93,31,6700,1,0
1197,42,2,8.8,574,69,26700,3,1
1198,66,44,6.8,358,53,19900,1,0
1199,32,57,4.9,580,145,23400,3,1
1200,54,61,9.6,373,81,25100,2,0
1201,23,67,5.2,385,65,20500,0,0
1202,50,26,4.6,561,70,21400,0,0
1203,23,37,31.2,140,98,49600,2,0
1204,19,90,55.0,709,120,100200,1,1
1205,31,21,23.4,188,63,39300,1,0
1206,19,41,6.4,88,15,10200,0,0
1207,42,41,41.2,483,155,74500,1,0
1208,31,20,7.7,139,44,18100,4,1
1209,30,52,23.7,118,54,41200,0,0
1210,36,86,5.6,335,59,19100,1,0
1211,40,56,3.9,360,69,14300,3,1
1212,59,54,6.8,84,29,10300,2,1
1213,48,58,6.8,70,49,13500,0,0
1214,65,86,21.7,109,93,37100,2,0
1215,45,7,33.2,193,37,54100,2,1
1216,62,8,4.7,576,83,21400,1,1
1217,31,76,3.8,130,46,8300,1,0
1218,24,80,9.0,581,141,30800,0,0
1219,25,66,4.4,399,98,15900,2,0
1220,53,58,49.7,510,151,88300,0,0
1221,49,56,7.7,557,76,22100,3,1
1222,51,91,5.2,562,132,22600,2,0
1223,61,55,17.2,93,60,29400,1,0
1224,23,81,57.5,468,85,98000,1,0
1225,29,69,5.9,128,49,9100,0,0
1226,60,22,8.3,518,72,26000,1,0
1227,55,28,5.3,324,72,16100,4,1
1228,57,32,3.7,460,97,20700,2,0
1229,66,78,3.6,99,36,7900,2,0
1230,47,32,3.6,54,20,9800,1,0
1231,40,20,26.8,506,179,54100,0,0
1232,51,52,7.6,537,148,25100,1,0
1233,44,27,4.0,82,39,7800,2,0
1234,65,94,27.5,114,50,45000,0,0
1235,47,85,4.3,571,141,22100,4,1
1236,26,91,38.0,494,191,70300,0,0
1237,64,33,16.1,126,96,26500,1,0
1238,23,71,7.6,108,13,14600,2,0
1239,43,51,5.7,138,16,12600,0,0
1240,54,31,4.5,50,11,7900,1,1
1241,25,24,5.4,103,29,10200,3,1
1242,22,86,6.5,56,13,10400,3,0
1243,45,84,8.7,412,93,22400,2,0
1244,22,65,8.5,370,70,23000,3,0
1245,18,73,24.0,133,69,41400,1,0
1246,59,57,42.5,510,128,79900,1,0
1247,60,34,5.2,121,32,10500,0,0
1248,39,80,4.2,110,39,7800,1,0
1249,41,9,6.7,418,57,18900,2,0
1250,30,90,23.8,89,37,39200,0,0
1251,23,13,5.9,117,35,11400,0,0
1252,40,92,56.2,706,100,103300,0,0
1253,50,72,9.2,543,76,27500,2,0
1254,59,41,7.9,543,84,24600,1,0
1255,40,47,28.9,95,85,45100,7,1
1256,65,54,6.0,421,137,17000,3,1
1257,37,59,6.7,137,35,15200,4,1
1258,43,28,7.8,79,21,13900,1,0
1259,27,32,3.8,584,66,20000,3,1
1260,19,33,22.8,136,78,39600,1,0
1261,35,76,34.2,196,38,56200,2,0
1262,26,86,2.1,79,30,3000,4,1
1263,46,70,5.1,67,44,9800,0,0
1264,52,20,50.3,796,153,96100,1,1
1265,20,71,54.3,663,188,102000,0,1
1266,64,15,7.1,576,147,25400,3,0
1267,27,73,2.8,73,32,6100,1,0
1268,25,54,2.5,109,42,8500,3,0
1269,34,6,5.0,126,23,11900,0,0
1270,22,61,7.6,343,63,18800,2,1
1271,42,67,2.5,68,27,4800,1,0
1272,39,67,3.3,87,41,6000,1,0
1273,63,19,3.1,64,13,7000,2,0
1274,63,13,6.6,441,139,21800,3,1
1275,22,79,30.2,160,86,50500,2,1
1276,64,75,42.6,737,182,84200,2,0
1277,46,38,3.5,142,15,9900,0,0
1278,24,5,7.6,79,39,10700,0,0
1279,52,17,4.6,314,72,16600,4,1
1280,65,58,3.6,61,19,10300,2,0
1281,50,21,9.4,544,53,29600,1,0
1282,42,38,9.6,417,90,28100,3,1
1283,49,51,4.4,125,22,8600,1,0
1284,48,49,4.2,84,47,10300,1,0
1285,22,23,5.4,599,92,24400,2,1
1286,27,62,2.0,95,22,5200,1,1
1287,57,88,26.8,525,196,60300,0,0
1288,33,17,2.6,61,27,3600,0,0
1289,30,80,5.0,52,17,11000,2,0
1290,59,43,4.2,540,142,18100,1,0
1291,54,74,2.0,92,19,4400,2,0
1292,21,63,47.4,785,115,90400,0,0
1293,50,77,21.4,165,44,37800,3,0
1294,61,47,5.1,96,46,12700,0,0
1295,44,32,6.8,81,50,12500,1,0
1296,54,39,27.0,101,58,43400,0,0
1297,52,61,33.8,547,134,64000,1,0
1298,59,29,6.6,92,40,13800,2,0
1299,36,49,20.7,190,46,37500,1,0
1300,38,5,31.7,171,88,51100,1,0
1301,36,70,5.2,378,50,18900,0,0
1302,54,30,5.5,399,50,16600,2,1
1303,29,46,4.6,66,33,11100,0,0
1304,64,42,19.5,165,41,34000,1,0
1305,43,71,57.4,639,190,101800,1,1
1306,35,43,55.5,649,129,100900,0,0
1307,54,84,21.0,83,53,35800,1,0
1308,51,22,44.8,669,145,86700,0,0
1309,56,61,5.4,75,12,10800,2,0
1310,59,50,5.7,571,110,21800,1,0
